dataset,fold,test_subject,eval_sample_id,sequence_start_source_index,sequence_end_source_index,target_source_index,y_true
pamap2,8,108,901,26926,26935,26935,2
pamap2,8,108,902,26927,26936,26936,2
pamap2,8,108,903,26928,26937,26937,2
pamap2,8,108,904,26929,26938,26938,2
pamap2,8,108,905,26930,26939,26939,2
pamap2,8,108,906,26931,26940,26940,2
pamap2,8,108,907,26932,26941,26941,2
pamap2,8,108,908,26933,26942,26942,2
pamap2,8,108,909,26934,26943,26943,2
pamap2,8,108,910,26935,26944,26944,2
pamap2,8,108,911,26936,26945,26945,2
pamap2,8,108,912,26937,26946,26946,2
pamap2,8,108,913,26938,26947,26947,2
pamap2,8,108,914,26939,26948,26948,2
pamap2,8,108,915,26940,26949,26949,2
pamap2,8,108,916,26941,26950,26950,2
pamap2,8,108,917,26942,26951,26951,2
pamap2,8,108,918,26943,26952,26952,2
pamap2,8,108,919,26944,26953,26953,2
pamap2,8,108,920,26945,26954,26954,2
pamap2,8,108,921,26946,26955,26955,2
pamap2,8,108,922,26947,26956,26956,2
pamap2,8,108,923,26948,26957,26957,2
pamap2,8,108,924,26949,26958,26958,2
pamap2,8,108,925,26950,26959,26959,2
pamap2,8,108,926,26951,26960,26960,2
pamap2,8,108,927,26952,26961,26961,2
pamap2,8,108,928,26953,26962,26962,2
pamap2,8,108,929,26954,26963,26963,2
pamap2,8,108,930,26955,26964,26964,2
pamap2,8,108,931,26956,26965,26965,2
pamap2,8,108,932,26957,26966,26966,2
pamap2,8,108,933,26958,26967,26967,2
pamap2,8,108,934,26959,26968,26968,2
pamap2,8,108,935,26960,26969,26969,2
pamap2,8,108,936,26961,26970,26970,2
pamap2,8,108,937,26962,26971,26971,2
pamap2,8,108,938,26963,26972,26972,2
pamap2,8,108,939,26964,26973,26973,2
pamap2,8,108,940,26965,26974,26974,2
pamap2,8,108,941,26966,26975,26975,2
pamap2,8,108,942,26967,26976,26976,2
pamap2,8,108,943,26968,26977,26977,2
pamap2,8,108,944,26969,26978,26978,2
pamap2,8,108,945,26970,26979,26979,2
pamap2,8,108,946,26971,26980,26980,2
pamap2,8,108,947,26972,26981,26981,2
pamap2,8,108,948,26973,26982,26982,2
pamap2,8,108,949,26974,26983,26983,2
pamap2,8,108,950,26975,26984,26984,2
pamap2,8,108,951,26976,26985,26985,2
pamap2,8,108,952,26977,26986,26986,2
pamap2,8,108,953,26978,26987,26987,2
pamap2,8,108,954,26979,26988,26988,2
pamap2,8,108,955,26980,26989,26989,2
pamap2,8,108,956,26981,26990,26990,2
pamap2,8,108,957,26982,26991,26991,2
pamap2,8,108,958,26983,26992,26992,2
pamap2,8,108,959,26984,26993,26993,2
pamap2,8,108,960,26985,26994,26994,2
pamap2,8,108,961,26986,26995,26995,2
pamap2,8,108,962,26987,26996,26996,2
pamap2,8,108,963,26988,26997,26997,2
pamap2,8,108,964,26989,26998,26998,2
pamap2,8,108,965,26990,26999,26999,2
pamap2,8,108,966,26991,27000,27000,2
pamap2,8,108,967,26992,27001,27001,2
pamap2,8,108,968,26993,27002,27002,2
pamap2,8,108,969,26994,27003,27003,2
pamap2,8,108,970,26995,27004,27004,2
pamap2,8,108,971,26996,27005,27005,2
pamap2,8,108,972,26997,27006,27006,2
pamap2,8,108,973,26998,27007,27007,2
pamap2,8,108,974,26999,27008,27008,2
pamap2,8,108,975,27000,27009,27009,2
pamap2,8,108,976,27001,27010,27010,2
pamap2,8,108,977,27002,27011,27011,2
pamap2,8,108,978,27003,27012,27012,2
pamap2,8,108,979,27004,27013,27013,2
pamap2,8,108,980,27005,27014,27014,2
pamap2,8,108,981,27006,27015,27015,2
pamap2,8,108,982,27007,27016,27016,2
pamap2,8,108,983,27008,27017,27017,2
pamap2,8,108,984,27009,27018,27018,2
pamap2,8,108,985,27010,27019,27019,2
pamap2,8,108,986,27011,27020,27020,2
pamap2,8,108,987,27012,27021,27021,2
pamap2,8,108,988,27013,27022,27022,2
pamap2,8,108,989,27014,27023,27023,2
pamap2,8,108,990,27015,27024,27024,2
pamap2,8,108,991,27016,27025,27025,2
pamap2,8,108,992,27017,27026,27026,2
pamap2,8,108,993,27018,27027,27027,2
pamap2,8,108,994,27019,27028,27028,2
pamap2,8,108,995,27020,27029,27029,2
pamap2,8,108,996,27021,27030,27030,2
pamap2,8,108,997,27022,27031,27031,2
pamap2,8,108,998,27023,27032,27032,2
pamap2,8,108,999,27024,27033,27033,2
pamap2,8,108,1000,27025,27034,27034,2
pamap2,8,108,1001,27026,27035,27035,2
pamap2,8,108,1002,27027,27036,27036,2
pamap2,8,108,1003,27028,27037,27037,2
pamap2,8,108,1004,27029,27038,27038,2
pamap2,8,108,1005,27030,27039,27039,2
pamap2,8,108,1006,27031,27040,27040,2
pamap2,8,108,1007,27032,27041,27041,2
pamap2,8,108,1008,27033,27042,27042,2
pamap2,8,108,1009,27034,27043,27043,2
pamap2,8,108,1010,27035,27044,27044,2
pamap2,8,108,1011,27036,27045,27045,2
pamap2,8,108,1012,27037,27046,27046,2
pamap2,8,108,1013,27038,27047,27047,2
pamap2,8,108,1014,27039,27048,27048,2
pamap2,8,108,1015,27040,27049,27049,2
pamap2,8,108,1016,27041,27050,27050,2
pamap2,8,108,1017,27042,27051,27051,2
pamap2,8,108,1018,27043,27052,27052,2
pamap2,8,108,1019,27044,27053,27053,2
pamap2,8,108,1020,27045,27054,27054,2
pamap2,8,108,1021,27046,27055,27055,2
pamap2,8,108,1022,27047,27056,27056,2
pamap2,8,108,1023,27048,27057,27057,2
pamap2,8,108,1024,27049,27058,27058,2
pamap2,8,108,1025,27050,27059,27059,2
pamap2,8,108,1026,27051,27060,27060,2
pamap2,8,108,1027,27052,27061,27061,2
pamap2,8,108,1028,27053,27062,27062,2
pamap2,8,108,1029,27054,27063,27063,2
pamap2,8,108,1030,27055,27064,27064,2
pamap2,8,108,1031,27056,27065,27065,2
pamap2,8,108,1032,27057,27066,27066,2
pamap2,8,108,1033,27058,27067,27067,2
pamap2,8,108,1034,27059,27068,27068,2
pamap2,8,108,1035,27060,27069,27069,2
pamap2,8,108,1036,27061,27070,27070,2
pamap2,8,108,1037,27062,27071,27071,2
pamap2,8,108,1038,27063,27072,27072,2
pamap2,8,108,1039,27064,27073,27073,2
pamap2,8,108,1040,27065,27074,27074,2
pamap2,8,108,1041,27066,27075,27075,2
pamap2,8,108,1042,27067,27076,27076,2
pamap2,8,108,1043,27068,27077,27077,2
pamap2,8,108,1044,27069,27078,27078,2
pamap2,8,108,1045,27070,27079,27079,2
pamap2,8,108,1046,27071,27080,27080,2
pamap2,8,108,1047,27072,27081,27081,2
pamap2,8,108,1048,27073,27082,27082,2
pamap2,8,108,1049,27074,27083,27083,2
pamap2,8,108,1050,27075,27084,27084,2
pamap2,8,108,1051,27076,27085,27085,2
pamap2,8,108,1052,27077,27086,27086,2
pamap2,8,108,1053,27078,27087,27087,2
pamap2,8,108,1054,27079,27088,27088,2
pamap2,8,108,1055,27080,27089,27089,2
pamap2,8,108,1056,27081,27090,27090,2
pamap2,8,108,1057,27082,27091,27091,2
pamap2,8,108,1058,27083,27092,27092,2
pamap2,8,108,1059,27084,27093,27093,2
pamap2,8,108,1060,27085,27094,27094,2
pamap2,8,108,1061,27086,27095,27095,2
pamap2,8,108,1062,27087,27096,27096,2
pamap2,8,108,1063,27088,27097,27097,2
pamap2,8,108,1064,27089,27098,27098,2
pamap2,8,108,1065,27090,27099,27099,2
pamap2,8,108,1066,27091,27100,27100,2
pamap2,8,108,1067,27092,27101,27101,2
pamap2,8,108,1068,27093,27102,27102,2
pamap2,8,108,1069,27094,27103,27103,2
pamap2,8,108,1070,27095,27104,27104,2
pamap2,8,108,1071,27096,27105,27105,2
pamap2,8,108,1072,27097,27106,27106,2
pamap2,8,108,1073,27098,27107,27107,2
pamap2,8,108,1074,27099,27108,27108,2
pamap2,8,108,1075,27100,27109,27109,2
pamap2,8,108,1076,27101,27110,27110,2
pamap2,8,108,1077,27102,27111,27111,2
pamap2,8,108,1078,27103,27112,27112,2
pamap2,8,108,1079,27104,27113,27113,2
pamap2,8,108,1080,27105,27114,27114,2
pamap2,8,108,1081,27106,27115,27115,2
pamap2,8,108,1082,27107,27116,27116,2
pamap2,8,108,1083,27108,27117,27117,2
pamap2,8,108,1084,27109,27118,27118,2
pamap2,8,108,1085,27110,27119,27119,2
pamap2,8,108,1086,27111,27120,27120,2
pamap2,8,108,1087,27112,27121,27121,2
pamap2,8,108,1088,27113,27122,27122,2
pamap2,8,108,1089,27114,27123,27123,2
pamap2,8,108,1090,27115,27124,27124,2
pamap2,8,108,1091,27116,27125,27125,2
pamap2,8,108,1092,27117,27126,27126,2
pamap2,8,108,1093,27118,27127,27127,2
pamap2,8,108,1094,27119,27128,27128,2
pamap2,8,108,1095,27120,27129,27129,2
pamap2,8,108,1096,27121,27130,27130,2
pamap2,8,108,1097,27122,27131,27131,2
pamap2,8,108,1098,27123,27132,27132,2
pamap2,8,108,1099,27124,27133,27133,2
pamap2,8,108,1100,27125,27134,27134,2
pamap2,8,108,1101,27126,27135,27135,2
pamap2,8,108,1102,27127,27136,27136,2
pamap2,8,108,1103,27128,27137,27137,2
pamap2,8,108,1104,27129,27138,27138,2
pamap2,8,108,1105,27130,27139,27139,2
pamap2,8,108,1106,27131,27140,27140,2
pamap2,8,108,1107,27132,27141,27141,2
pamap2,8,108,1108,27133,27142,27142,2
pamap2,8,108,1109,27134,27143,27143,2
pamap2,8,108,1110,27135,27144,27144,2
pamap2,8,108,1111,27136,27145,27145,2
pamap2,8,108,1112,27137,27146,27146,2
pamap2,8,108,1113,27138,27147,27147,2
pamap2,8,108,1114,27139,27148,27148,2
pamap2,8,108,1115,27140,27149,27149,2
pamap2,8,108,1116,27141,27150,27150,10
pamap2,8,108,1117,27142,27151,27151,10
pamap2,8,108,1118,27143,27152,27152,10
pamap2,8,108,1119,27144,27153,27153,10
pamap2,8,108,1120,27145,27154,27154,10
pamap2,8,108,1121,27146,27155,27155,10
pamap2,8,108,1122,27147,27156,27156,10
pamap2,8,108,1123,27148,27157,27157,10
pamap2,8,108,1124,27149,27158,27158,10
pamap2,8,108,1125,27150,27159,27159,10
pamap2,8,108,1126,27151,27160,27160,10
pamap2,8,108,1127,27152,27161,27161,10
pamap2,8,108,1128,27153,27162,27162,10
pamap2,8,108,1129,27154,27163,27163,10
pamap2,8,108,1130,27155,27164,27164,10
pamap2,8,108,1131,27156,27165,27165,10
pamap2,8,108,1132,27157,27166,27166,10
pamap2,8,108,1133,27158,27167,27167,10
pamap2,8,108,1134,27159,27168,27168,10
pamap2,8,108,1135,27160,27169,27169,10
pamap2,8,108,1136,27161,27170,27170,10
pamap2,8,108,1137,27162,27171,27171,10
pamap2,8,108,1138,27163,27172,27172,10
pamap2,8,108,1139,27164,27173,27173,10
pamap2,8,108,1140,27165,27174,27174,10
pamap2,8,108,1141,27166,27175,27175,10
pamap2,8,108,1142,27167,27176,27176,10
pamap2,8,108,1143,27168,27177,27177,10
pamap2,8,108,1144,27169,27178,27178,10
pamap2,8,108,1145,27170,27179,27179,10
pamap2,8,108,1146,27171,27180,27180,10
pamap2,8,108,1147,27172,27181,27181,10
pamap2,8,108,1148,27173,27182,27182,10
pamap2,8,108,1149,27174,27183,27183,10
pamap2,8,108,1150,27175,27184,27184,10
pamap2,8,108,1151,27176,27185,27185,10
pamap2,8,108,1152,27177,27186,27186,10
pamap2,8,108,1153,27178,27187,27187,10
pamap2,8,108,1154,27179,27188,27188,10
pamap2,8,108,1155,27180,27189,27189,10
pamap2,8,108,1156,27181,27190,27190,10
pamap2,8,108,1157,27182,27191,27191,10
pamap2,8,108,1158,27183,27192,27192,10
pamap2,8,108,1159,27184,27193,27193,10
pamap2,8,108,1160,27185,27194,27194,10
pamap2,8,108,1161,27186,27195,27195,10
pamap2,8,108,1162,27187,27196,27196,10
pamap2,8,108,1163,27188,27197,27197,10
pamap2,8,108,1164,27189,27198,27198,10
pamap2,8,108,1165,27190,27199,27199,10
pamap2,8,108,1166,27191,27200,27200,10
pamap2,8,108,1167,27192,27201,27201,10
pamap2,8,108,1168,27193,27202,27202,10
pamap2,8,108,1169,27194,27203,27203,10
pamap2,8,108,1170,27195,27204,27204,10
pamap2,8,108,1171,27196,27205,27205,10
pamap2,8,108,1172,27197,27206,27206,10
pamap2,8,108,1173,27198,27207,27207,10
pamap2,8,108,1174,27199,27208,27208,10
pamap2,8,108,1175,27200,27209,27209,10
pamap2,8,108,1176,27201,27210,27210,10
pamap2,8,108,1177,27202,27211,27211,10
pamap2,8,108,1178,27203,27212,27212,10
pamap2,8,108,1179,27204,27213,27213,10
pamap2,8,108,1180,27205,27214,27214,10
pamap2,8,108,1181,27206,27215,27215,10
pamap2,8,108,1182,27207,27216,27216,10
pamap2,8,108,1183,27208,27217,27217,10
pamap2,8,108,1184,27209,27218,27218,10
pamap2,8,108,1185,27210,27219,27219,10
pamap2,8,108,1186,27211,27220,27220,10
pamap2,8,108,1187,27212,27221,27221,10
pamap2,8,108,1188,27213,27222,27222,10
pamap2,8,108,1189,27214,27223,27223,10
pamap2,8,108,1190,27215,27224,27224,10
pamap2,8,108,1191,27216,27225,27225,10
pamap2,8,108,1192,27217,27226,27226,10
pamap2,8,108,1193,27218,27227,27227,10
pamap2,8,108,1194,27219,27228,27228,10
pamap2,8,108,1195,27220,27229,27229,10
pamap2,8,108,1196,27221,27230,27230,10
pamap2,8,108,1197,27222,27231,27231,10
pamap2,8,108,1198,27223,27232,27232,10
pamap2,8,108,1199,27224,27233,27233,10
pamap2,8,108,1200,27225,27234,27234,10
pamap2,8,108,1201,27226,27235,27235,10
pamap2,8,108,1202,27227,27236,27236,10
pamap2,8,108,1203,27228,27237,27237,10
pamap2,8,108,1204,27229,27238,27238,10
pamap2,8,108,1205,27230,27239,27239,10
pamap2,8,108,1206,27231,27240,27240,10
pamap2,8,108,1207,27232,27241,27241,10
pamap2,8,108,1208,27233,27242,27242,10
pamap2,8,108,1209,27234,27243,27243,10
pamap2,8,108,1210,27235,27244,27244,10
pamap2,8,108,1211,27236,27245,27245,10
pamap2,8,108,1212,27237,27246,27246,10
pamap2,8,108,1213,27238,27247,27247,10
pamap2,8,108,1214,27239,27248,27248,10
pamap2,8,108,1215,27240,27249,27249,10
pamap2,8,108,1216,27241,27250,27250,10
pamap2,8,108,1217,27242,27251,27251,10
pamap2,8,108,1218,27243,27252,27252,10
pamap2,8,108,1219,27244,27253,27253,10
pamap2,8,108,1220,27245,27254,27254,10
pamap2,8,108,1221,27246,27255,27255,10
pamap2,8,108,1222,27247,27256,27256,10
pamap2,8,108,1223,27248,27257,27257,10
pamap2,8,108,1224,27249,27258,27258,10
pamap2,8,108,1225,27250,27259,27259,10
pamap2,8,108,1226,27251,27260,27260,10
pamap2,8,108,1227,27252,27261,27261,10
pamap2,8,108,1228,27253,27262,27262,10
pamap2,8,108,1229,27254,27263,27263,10
pamap2,8,108,1230,27255,27264,27264,10
pamap2,8,108,1231,27256,27265,27265,10
pamap2,8,108,1232,27257,27266,27266,10
pamap2,8,108,1233,27258,27267,27267,10
pamap2,8,108,1234,27259,27268,27268,10
pamap2,8,108,1235,27260,27269,27269,10
pamap2,8,108,1236,27261,27270,27270,10
pamap2,8,108,1237,27262,27271,27271,10
pamap2,8,108,1238,27263,27272,27272,10
pamap2,8,108,1239,27264,27273,27273,10
pamap2,8,108,1240,27265,27274,27274,10
pamap2,8,108,1241,27266,27275,27275,10
pamap2,8,108,1242,27267,27276,27276,10
pamap2,8,108,1243,27268,27277,27277,10
pamap2,8,108,1244,27269,27278,27278,10
pamap2,8,108,1245,27270,27279,27279,10
pamap2,8,108,1246,27271,27280,27280,10
pamap2,8,108,1247,27272,27281,27281,10
pamap2,8,108,1248,27273,27282,27282,10
pamap2,8,108,1249,27274,27283,27283,10
pamap2,8,108,1250,27275,27284,27284,10
pamap2,8,108,1251,27276,27285,27285,10
pamap2,8,108,1252,27277,27286,27286,10
pamap2,8,108,1253,27278,27287,27287,10
pamap2,8,108,1254,27279,27288,27288,10
pamap2,8,108,1255,27280,27289,27289,10
pamap2,8,108,1256,27281,27290,27290,10
pamap2,8,108,1257,27282,27291,27291,10
pamap2,8,108,1258,27283,27292,27292,10
pamap2,8,108,1259,27284,27293,27293,10
pamap2,8,108,1260,27285,27294,27294,10
pamap2,8,108,1261,27286,27295,27295,10
pamap2,8,108,1262,27287,27296,27296,10
pamap2,8,108,1263,27288,27297,27297,10
pamap2,8,108,1264,27289,27298,27298,10
pamap2,8,108,1265,27290,27299,27299,10
pamap2,8,108,1266,27291,27300,27300,10
pamap2,8,108,1267,27292,27301,27301,10
pamap2,8,108,1268,27293,27302,27302,10
pamap2,8,108,1269,27294,27303,27303,10
pamap2,8,108,1270,27295,27304,27304,10
pamap2,8,108,1271,27296,27305,27305,10
pamap2,8,108,1272,27297,27306,27306,10
pamap2,8,108,1273,27298,27307,27307,10
pamap2,8,108,1274,27299,27308,27308,10
pamap2,8,108,1275,27300,27309,27309,10
pamap2,8,108,1276,27301,27310,27310,10
pamap2,8,108,1277,27302,27311,27311,10
pamap2,8,108,1278,27303,27312,27312,10
pamap2,8,108,1279,27304,27313,27313,10
pamap2,8,108,1280,27305,27314,27314,10
pamap2,8,108,1281,27306,27315,27315,10
pamap2,8,108,1282,27307,27316,27316,10
pamap2,8,108,1283,27308,27317,27317,10
pamap2,8,108,1284,27309,27318,27318,10
pamap2,8,108,1285,27310,27319,27319,10
pamap2,8,108,1286,27311,27320,27320,10
pamap2,8,108,1287,27312,27321,27321,10
pamap2,8,108,1288,27313,27322,27322,10
pamap2,8,108,1289,27314,27323,27323,10
pamap2,8,108,1290,27315,27324,27324,10
pamap2,8,108,1291,27316,27325,27325,10
pamap2,8,108,1292,27317,27326,27326,10
pamap2,8,108,1293,27318,27327,27327,10
pamap2,8,108,1294,27319,27328,27328,10
pamap2,8,108,1295,27320,27329,27329,10
pamap2,8,108,1296,27321,27330,27330,10
pamap2,8,108,1297,27322,27331,27331,10
pamap2,8,108,1298,27323,27332,27332,10
pamap2,8,108,1299,27324,27333,27333,10
pamap2,8,108,1300,27325,27334,27334,10
pamap2,8,108,1301,27326,27335,27335,10
pamap2,8,108,1302,27327,27336,27336,10
pamap2,8,108,1303,27328,27337,27337,10
pamap2,8,108,1304,27329,27338,27338,10
pamap2,8,108,1305,27330,27339,27339,10
pamap2,8,108,1306,27331,27340,27340,10
pamap2,8,108,1307,27332,27341,27341,10
pamap2,8,108,1308,27333,27342,27342,10
pamap2,8,108,1309,27334,27343,27343,10
pamap2,8,108,1310,27335,27344,27344,10
pamap2,8,108,1311,27336,27345,27345,10
pamap2,8,108,1312,27337,27346,27346,10
pamap2,8,108,1313,27338,27347,27347,10
pamap2,8,108,1314,27339,27348,27348,10
pamap2,8,108,1315,27340,27349,27349,10
pamap2,8,108,1316,27341,27350,27350,10
pamap2,8,108,1317,27342,27351,27351,10
pamap2,8,108,1318,27343,27352,27352,10
pamap2,8,108,1319,27344,27353,27353,10
pamap2,8,108,1320,27345,27354,27354,10
pamap2,8,108,1321,27346,27355,27355,10
pamap2,8,108,1322,27347,27356,27356,10
pamap2,8,108,1323,27348,27357,27357,10
pamap2,8,108,1324,27349,27358,27358,10
pamap2,8,108,1325,27350,27359,27359,10
pamap2,8,108,1326,27351,27360,27360,10
pamap2,8,108,1327,27352,27361,27361,10
pamap2,8,108,1328,27353,27362,27362,10
pamap2,8,108,1329,27354,27363,27363,10
pamap2,8,108,1330,27355,27364,27364,10
pamap2,8,108,1331,27356,27365,27365,10
pamap2,8,108,1332,27357,27366,27366,10
pamap2,8,108,1333,27358,27367,27367,10
pamap2,8,108,1334,27359,27368,27368,10
pamap2,8,108,1335,27360,27369,27369,10
pamap2,8,108,1336,27361,27370,27370,10
pamap2,8,108,1337,27362,27371,27371,10
pamap2,8,108,1338,27363,27372,27372,10
pamap2,8,108,1339,27364,27373,27373,10
pamap2,8,108,1340,27365,27374,27374,10
pamap2,8,108,1341,27366,27375,27375,10
pamap2,8,108,1342,27367,27376,27376,10
pamap2,8,108,1343,27368,27377,27377,10
pamap2,8,108,1344,27369,27378,27378,10
pamap2,8,108,1345,27370,27379,27379,10
pamap2,8,108,1346,27371,27380,27380,10
pamap2,8,108,1347,27372,27381,27381,10
pamap2,8,108,1348,27373,27382,27382,10
pamap2,8,108,1349,27374,27383,27383,10
pamap2,8,108,1350,27375,27384,27384,10
pamap2,8,108,1351,27376,27385,27385,10
pamap2,8,108,1352,27377,27386,27386,10
pamap2,8,108,1353,27378,27387,27387,10
pamap2,8,108,1354,27379,27388,27388,10
pamap2,8,108,1355,27380,27389,27389,10
pamap2,8,108,1356,27381,27390,27390,10
pamap2,8,108,1357,27382,27391,27391,10
pamap2,8,108,1358,27383,27392,27392,10
pamap2,8,108,1359,27384,27393,27393,10
pamap2,8,108,1360,27385,27394,27394,10
pamap2,8,108,1361,27386,27395,27395,10
pamap2,8,108,1362,27387,27396,27396,10
pamap2,8,108,1363,27388,27397,27397,10
pamap2,8,108,1364,27389,27398,27398,10
pamap2,8,108,1365,27390,27399,27399,10
pamap2,8,108,1366,27391,27400,27400,10
pamap2,8,108,1367,27392,27401,27401,10
pamap2,8,108,1368,27393,27402,27402,10
pamap2,8,108,1369,27394,27403,27403,10
pamap2,8,108,1370,27395,27404,27404,10
pamap2,8,108,1371,27396,27405,27405,10
pamap2,8,108,1372,27397,27406,27406,10
pamap2,8,108,1373,27398,27407,27407,10
pamap2,8,108,1374,27399,27408,27408,10
pamap2,8,108,1375,27400,27409,27409,10
pamap2,8,108,1376,27401,27410,27410,10
pamap2,8,108,1377,27402,27411,27411,10
pamap2,8,108,1378,27403,27412,27412,10
pamap2,8,108,1379,27404,27413,27413,10
pamap2,8,108,1380,27405,27414,27414,10
pamap2,8,108,1381,27406,27415,27415,10
pamap2,8,108,1382,27407,27416,27416,10
pamap2,8,108,1383,27408,27417,27417,10
pamap2,8,108,1384,27409,27418,27418,10
pamap2,8,108,1385,27410,27419,27419,10
pamap2,8,108,1386,27411,27420,27420,10
pamap2,8,108,1387,27412,27421,27421,10
pamap2,8,108,1388,27413,27422,27422,10
pamap2,8,108,1389,27414,27423,27423,10
pamap2,8,108,1390,27415,27424,27424,10
pamap2,8,108,1391,27416,27425,27425,10
pamap2,8,108,1392,27417,27426,27426,10
pamap2,8,108,1393,27418,27427,27427,10
pamap2,8,108,1394,27419,27428,27428,10
pamap2,8,108,1395,27420,27429,27429,10
pamap2,8,108,1396,27421,27430,27430,10
pamap2,8,108,1397,27422,27431,27431,10
pamap2,8,108,1398,27423,27432,27432,10
pamap2,8,108,1399,27424,27433,27433,10
pamap2,8,108,1400,27425,27434,27434,10
pamap2,8,108,1401,27426,27435,27435,10
pamap2,8,108,1402,27427,27436,27436,10
pamap2,8,108,1403,27428,27437,27437,10
pamap2,8,108,1404,27429,27438,27438,10
pamap2,8,108,1405,27430,27439,27439,10
pamap2,8,108,1406,27431,27440,27440,10
pamap2,8,108,1407,27432,27441,27441,10
pamap2,8,108,1408,27433,27442,27442,10
pamap2,8,108,1409,27434,27443,27443,10
pamap2,8,108,1410,27435,27444,27444,10
pamap2,8,108,1411,27436,27445,27445,10
pamap2,8,108,1412,27437,27446,27446,10
pamap2,8,108,1413,27438,27447,27447,10
pamap2,8,108,1414,27439,27448,27448,10
pamap2,8,108,1415,27440,27449,27449,10
pamap2,8,108,1416,27441,27450,27450,10
pamap2,8,108,1417,27442,27451,27451,10
pamap2,8,108,1418,27443,27452,27452,10
pamap2,8,108,1419,27444,27453,27453,10
pamap2,8,108,1420,27445,27454,27454,10
pamap2,8,108,1421,27446,27455,27455,10
pamap2,8,108,1422,27447,27456,27456,10
pamap2,8,108,1423,27448,27457,27457,10
pamap2,8,108,1424,27449,27458,27458,10
pamap2,8,108,1425,27450,27459,27459,10
pamap2,8,108,1426,27451,27460,27460,10
pamap2,8,108,1427,27452,27461,27461,10
pamap2,8,108,1428,27453,27462,27462,10
pamap2,8,108,1429,27454,27463,27463,10
pamap2,8,108,1430,27455,27464,27464,10
pamap2,8,108,1431,27456,27465,27465,10
pamap2,8,108,1432,27457,27466,27466,10
pamap2,8,108,1433,27458,27467,27467,10
pamap2,8,108,1434,27459,27468,27468,10
pamap2,8,108,1435,27460,27469,27469,10
pamap2,8,108,1436,27461,27470,27470,10
pamap2,8,108,1437,27462,27471,27471,10
pamap2,8,108,1438,27463,27472,27472,10
pamap2,8,108,1439,27464,27473,27473,10
pamap2,8,108,1440,27465,27474,27474,10
pamap2,8,108,1441,27466,27475,27475,10
pamap2,8,108,1442,27467,27476,27476,10
pamap2,8,108,1443,27468,27477,27477,10
pamap2,8,108,1444,27469,27478,27478,10
pamap2,8,108,1445,27470,27479,27479,10
pamap2,8,108,1446,27471,27480,27480,10
pamap2,8,108,1447,27472,27481,27481,10
pamap2,8,108,1448,27473,27482,27482,10
pamap2,8,108,1449,27474,27483,27483,10
pamap2,8,108,1450,27475,27484,27484,10
pamap2,8,108,1451,27476,27485,27485,10
pamap2,8,108,1452,27477,27486,27486,10
pamap2,8,108,1453,27478,27487,27487,10
pamap2,8,108,1454,27479,27488,27488,10
pamap2,8,108,1455,27480,27489,27489,10
pamap2,8,108,1456,27481,27490,27490,10
pamap2,8,108,1457,27482,27491,27491,10
pamap2,8,108,1458,27483,27492,27492,10
pamap2,8,108,1459,27484,27493,27493,10
pamap2,8,108,1460,27485,27494,27494,10
pamap2,8,108,1461,27486,27495,27495,10
pamap2,8,108,1462,27487,27496,27496,10
pamap2,8,108,1463,27488,27497,27497,10
pamap2,8,108,1464,27489,27498,27498,10
pamap2,8,108,1465,27490,27499,27499,10
pamap2,8,108,1466,27491,27500,27500,10
pamap2,8,108,1467,27492,27501,27501,10
pamap2,8,108,1468,27493,27502,27502,10
pamap2,8,108,1469,27494,27503,27503,10
pamap2,8,108,1470,27495,27504,27504,10
pamap2,8,108,1471,27496,27505,27505,10
pamap2,8,108,1472,27497,27506,27506,10
pamap2,8,108,1473,27498,27507,27507,10
pamap2,8,108,1474,27499,27508,27508,10
pamap2,8,108,1475,27500,27509,27509,10
pamap2,8,108,1476,27501,27510,27510,10
pamap2,8,108,1477,27502,27511,27511,10
pamap2,8,108,1478,27503,27512,27512,10
pamap2,8,108,1479,27504,27513,27513,10
pamap2,8,108,1480,27505,27514,27514,10
pamap2,8,108,1481,27506,27515,27515,10
pamap2,8,108,1482,27507,27516,27516,10
pamap2,8,108,1483,27508,27517,27517,10
pamap2,8,108,1484,27509,27518,27518,10
pamap2,8,108,1485,27510,27519,27519,10
pamap2,8,108,1486,27511,27520,27520,10
pamap2,8,108,1487,27512,27521,27521,10
pamap2,8,108,1488,27513,27522,27522,10
pamap2,8,108,1489,27514,27523,27523,10
pamap2,8,108,1490,27515,27524,27524,10
pamap2,8,108,1491,27516,27525,27525,10
pamap2,8,108,1492,27517,27526,27526,10
pamap2,8,108,1493,27518,27527,27527,10
pamap2,8,108,1494,27519,27528,27528,10
pamap2,8,108,1495,27520,27529,27529,10
pamap2,8,108,1496,27521,27530,27530,10
pamap2,8,108,1497,27522,27531,27531,10
pamap2,8,108,1498,27523,27532,27532,10
pamap2,8,108,1499,27524,27533,27533,10
pamap2,8,108,1500,27525,27534,27534,10
pamap2,8,108,1501,27526,27535,27535,10
pamap2,8,108,1502,27527,27536,27536,10
pamap2,8,108,1503,27528,27537,27537,10
pamap2,8,108,1504,27529,27538,27538,10
pamap2,8,108,1505,27530,27539,27539,10
pamap2,8,108,1506,27531,27540,27540,10
pamap2,8,108,1507,27532,27541,27541,10
pamap2,8,108,1508,27533,27542,27542,10
pamap2,8,108,1509,27534,27543,27543,10
pamap2,8,108,1510,27535,27544,27544,10
